0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.595807075500488281e-02
0.000000000000000000e+00,2.992033958435058594e-02
0.000000000000000000e+00,5.285811424255371094e-02
0.000000000000000000e+00,6.582379341125488281e-02
0.000000000000000000e+00,1.057195663452148438e-01
0.000000000000000000e+00,1.326470375061035156e-01
0.000000000000000000e+00,1.605703830718994141e-01
0.000000000000000000e+00,1.775271892547607422e-01
0.000000000000000000e+00,2.024598121643066406e-01
0.000000000000000000e+00,2.164232730865478516e-01
0.000000000000000000e+00,2.305524349212646484e-01
0.000000000000000000e+00,3.167214393615722656e-01
0.000000000000000000e+00,3.386533260345458984e-01
0.000000000000000000e+00,3.566114902496337891e-01
0.000000000000000000e+00,3.815391063690185547e-01
0.000000000000000000e+00,3.994913101196289062e-01
0.000000000000000000e+00,4.134540557861328125e-01
0.000000000000000000e+00,4.373903274536132812e-01
0.000000000000000000e+00,4.523494243621826172e-01
0.000000000000000000e+00,4.792773723602294922e-01
0.000000000000000000e+00,5.002233982086181641e-01
0.000000000000000000e+00,5.111932754516601562e-01
0.000000000000000000e+00,5.231611728668212891e-01
0.000000000000000000e+00,5.431127548217773438e-01
0.000000000000000000e+00,5.580673217773437500e-01
0.000000000000000000e+00,5.780138969421386719e-01
0.000000000000000000e+00,6.139178276062011719e-01
0.000000000000000000e+00,6.288788318634033203e-01
0.000000000000000000e+00,6.568036079406738281e-01
0.000000000000000000e+00,6.757543087005615234e-01
0.000000000000000000e+00,7.006862163543701172e-01
0.000000000000000000e+00,7.171597480773925781e-01
0.000000000000000000e+00,7.321650981903076172e-01
0.000000000000000000e+00,7.600831985473632812e-01
0.000000000000000000e+00,7.830226421356201172e-01
0.000000000000000000e+00,8.089516162872314453e-01
0.000000000000000000e+00,8.279016017913818359e-01
0.000000000000000000e+00,8.538331985473632812e-01
0.000000000000000000e+00,8.717892169952392578e-01
0.000000000000000000e+00,8.927304744720458984e-01
0.000000000000000000e+00,9.086847305297851562e-01
0.000000000000000000e+00,9.276359081268310547e-01
0.000000000000000000e+00,9.585516452789306641e-01
0.000000000000000000e+00,9.814915657043457031e-01
0.000000000000000000e+00,1.010412931442260742e+00
0.000000000000000000e+00,1.028365373611450195e+00
0.000000000000000000e+00,1.061278104782104492e+00
0.000000000000000000e+00,1.084216594696044922e+00
0.000000000000000000e+00,1.105160713195800781e+00
0.000000000000000000e+00,1.139073371887207031e+00
0.000000000000000000e+00,1.166995048522949219e+00
0.000000000000000000e+00,1.191035747528076172e+00
0.000000000000000000e+00,1.226939439773559570e+00
0.000000000000000000e+00,1.260848999023437500e+00
0.000000000000000000e+00,1.276805639266967773e+00
0.000000000000000000e+00,1.310716152191162109e+00
0.000000000000000000e+00,1.334671258926391602e+00
0.000000000000000000e+00,1.390502452850341797e+00
0.000000000000000000e+00,1.411447763442993164e+00
0.000000000000000000e+00,1.427407503128051758e+00
0.000000000000000000e+00,1.450344085693359375e+00
0.000000000000000000e+00,1.465302467346191406e+00
0.000000000000000000e+00,1.489240884780883789e+00
0.000000000000000000e+00,1.508188009262084961e+00
0.000000000000000000e+00,1.520155429840087891e+00
0.000000000000000000e+00,1.538126707077026367e+00
0.000000000000000000e+00,1.558054924011230469e+00
0.000000000000000000e+00,1.590495824813842773e+00
0.000000000000000000e+00,1.614040851593017578e+00
0.000000000000000000e+00,1.654474496841430664e+00
0.000000000000000000e+00,1.832992076873779297e+00
0.000000000000000000e+00,1.913776159286499023e+00
-1.400000000000000000e+01,1.965636253356933594e+00
-1.400000000000000000e+01,2.060954093933105469e+00
-1.400000000000000000e+01,2.138405323028564453e+00
-1.400000000000000000e+01,2.362802505493164062e+00
-1.400000000000000000e+01,2.469515800476074219e+00
-1.400000000000000000e+01,2.580221891403198242e+00
-1.400000000000000000e+01,2.633080482482910156e+00
-1.400000000000000000e+01,2.686938047409057617e+00
-1.400000000000000000e+01,2.740616321563720703e+00
-1.400000000000000000e+01,2.854899406433105469e+00
-1.400000000000000000e+01,2.920719623565673828e+00
-1.400000000000000000e+01,3.030876636505126953e+00
-1.400000000000000000e+01,3.186539411544799805e+00
-1.400000000000000000e+01,3.240398883819580078e+00
-1.400000000000000000e+01,3.289288282394409180e+00
-1.400000000000000000e+01,3.363076210021972656e+00
-1.400000000000000000e+01,3.411941051483154297e+00
-1.400000000000000000e+01,3.473288297653198242e+00
-1.400000000000000000e+01,3.535128831863403320e+00
-1.400000000000000000e+01,3.629430294036865234e+00
-1.400000000000000000e+01,3.682278156280517578e+00
-1.400000000000000000e+01,3.760069847106933594e+00
-1.400000000000000000e+01,3.808986425399780273e+00
-1.400000000000000000e+01,3.870821237564086914e+00
-1.400000000000000000e+01,3.923815011978149414e+00
-1.400000000000000000e+01,3.973687410354614258e+00
-1.400000000000000000e+01,4.038505792617797852e+00
-1.400000000000000000e+01,4.087371110916137695e+00
-8.200000000000001066e+00,4.135243654251098633e+00
-8.200000000000001066e+00,4.168155193328857422e+00
-8.200000000000001066e+00,4.197078466415405273e+00
-8.200000000000001066e+00,4.232981443405151367e+00
-8.200000000000001066e+00,4.511824131011962891e+00
-8.200000000000001066e+00,4.616549253463745117e+00
-8.200000000000001066e+00,4.644469022750854492e+00
-8.200000000000001066e+00,4.666414022445678711e+00
-8.200000000000001066e+00,4.703312397003173828e+00
-8.200000000000001066e+00,4.812112808227539062e+00
-8.200000000000001066e+00,4.845026254653930664e+00
-8.200000000000001066e+00,4.883920431137084961e+00
-8.200000000000001066e+00,4.909852981567382812e+00
