7.086635679409452848e+01,4.244134426116943359e-01
7.156505117707799002e+01,1.533815622329711914e+00
0.000000000000000000e+00,1.573706865310668945e+00
-2.045408488887227705e+00,1.693438768386840820e+00
-4.085616779974876600e+00,1.755284786224365234e+00
-8.130102354155980038e+00,1.898890256881713867e+00
-8.130102354155980038e+00,1.940777540206909180e+00
-1.012467165539781710e+01,2.052479982376098633e+00
-1.012467165539781710e+01,2.086400985717773438e+00
-1.252880770915151132e+01,2.148222684860229492e+00
-1.252880770915151132e+01,2.194100618362426758e+00
-1.650436138175501810e+01,2.362648963928222656e+00
-1.843494882292200998e+01,2.529267072677612305e+00
-2.103751102542181783e+01,2.776614665985107422e+00
-2.261986494804042636e+01,2.865090608596801758e+00
-2.349856567595209356e+01,2.918960332870483398e+00
-2.555996517182381211e+01,3.014689683914184570e+00
-2.349856567595209356e+01,3.321869373321533203e+00
-2.555996517182381211e+01,3.379713296890258789e+00
-1.909349200048561457e+01,4.065055608749389648e+00
-1.909349200048561457e+01,4.220826864242553711e+00
-1.594539590092285586e+01,4.579610586166381836e+00
-6.581944655178010528e+00,4.674352884292602539e+00
-2.290610042638529631e+00,4.840907573699951172e+00
-1.012467165539781710e+01,4.906731367111206055e+00
-2.121096396661453554e+00,5.068298578262329102e+00
2.045408488887227705e+00,5.467233657836914062e+00
2.045408488887227705e+00,5.556996822357177734e+00
4.236394799058841087e+00,5.655740976333618164e+00
4.085616779974876600e+00,5.710582494735717773e+00
4.085616779974876600e+00,5.799343347549438477e+00
4.085616779974876600e+00,5.838371753692626953e+00
3.945186229037563219e+00,5.870207309722900391e+00
6.842773412630940300e+00,5.948990345001220703e+00
1.088552705465873771e+01,6.043737888336181641e+00
6.581944655178010528e+00,6.129508495330810547e+00
4.398705354995532169e+00,6.269134283065795898e+00
6.340191745909909748e+00,6.370863914489746094e+00
2.121096396661453554e+00,6.515587568283081055e+00
0.000000000000000000e+00,6.615334033966064453e+00
-2.045408488887227705e+00,6.729029893875122070e+00
-1.130993247402021318e+01,7.223533153533935547e+00
-2.032313682966294266e+01,7.633437871932983398e+00
-2.103751102542181783e+01,8.191484689712524414e+00
-2.477514056883192239e+01,8.291222810745239258e+00
-2.477514056883192239e+01,8.368011474609375000e+00
-2.564100582430528519e+01,8.426854133605957031e+00
-2.564100582430528519e+01,8.472737312316894531e+00
-2.564100582430528519e+01,8.546533346176147461e+00
-2.564100582430528519e+01,8.638293743133544922e+00
-2.374949449286675929e+01,8.846735715866088867e+00
-2.216634582208245519e+01,9.400259017944335938e+00
-2.103751102542181783e+01,9.495003223419189453e+00
-1.843494882292200998e+01,9.544932365417480469e+00
-1.843494882292200998e+01,9.612754344940185547e+00
-1.843494882292200998e+01,9.743400812149047852e+00
-1.710272896905237161e+01,9.855780601501464844e+00
-1.594539590092285586e+01,9.915617704391479492e+00
-1.594539590092285586e+01,9.984450578689575195e+00
-1.781888891452278045e+01,1.005026578903198242e+01
-2.077225468204583336e+01,1.078344798088073730e+01
-1.843494882292200998e+01,1.096994972229003906e+01
-2.477514056883192239e+01,1.135443711280822754e+01
-2.374949449286675929e+01,1.148010039329528809e+01
-2.477514056883192239e+01,1.180123972892761230e+01
-2.103751102542181783e+01,1.185062026977539062e+01
-2.103751102542181783e+01,1.190048480033874512e+01
-2.396248897457818572e+01,1.199922275543212891e+01
-2.570995378081126503e+01,1.205008625984191895e+01
-2.319859051364818825e+01,1.211591053009033203e+01
-2.414554196042165657e+01,1.217575860023498535e+01
-2.414554196042165657e+01,1.221963310241699219e+01
-2.414554196042165657e+01,1.226153826713562012e+01
-2.319859051364818825e+01,1.230591917037963867e+01
-2.319859051364818825e+01,1.235379290580749512e+01
-2.247943439710311253e+01,1.240864157676696777e+01
-2.396248897457818572e+01,1.245752716064453125e+01
-2.144773632710535338e+01,1.251635360717773438e+01
-2.319859051364818825e+01,1.256223130226135254e+01
-2.490476880809518434e+01,1.260711121559143066e+01
-2.077225468204583336e+01,1.265697789192199707e+01
-2.077225468204583336e+01,1.287640666961669922e+01
-2.077225468204583336e+01,1.298709630966186523e+01
-2.247943439710311253e+01,1.306890678405761719e+01
-2.180140948635181175e+01,1.311179828643798828e+01
-1.902560603756867863e+01,1.316664767265319824e+01
-2.013630342824813368e+01,1.322149872779846191e+01
-1.787869659584134041e+01,1.327996325492858887e+01
-2.116125981682827728e+01,1.333679676055908203e+01
-1.724145939893997692e+01,1.339663386344909668e+01
-2.013630342824813368e+01,1.344550490379333496e+01
-1.787869659584134041e+01,1.350734043121337891e+01
-2.055604521958346353e+01,1.355022788047790527e+01
-1.493141717813755598e+01,1.360510563850402832e+01
-1.570863782901574623e+01,1.366994214057922363e+01
-1.897040780848654506e+01,1.371382474899291992e+01
-1.669924423399362112e+01,1.377167153358459473e+01
-1.570863782901574623e+01,1.382851696014404297e+01
-1.525511870305777684e+01,1.389743947982788086e+01
-1.735402463626132530e+01,1.404803729057312012e+01
-1.953665493812838605e+01,1.415275692939758301e+01
-2.180140948635181175e+01,1.428939366340637207e+01
-2.180140948635181175e+01,1.433626914024353027e+01
-2.116125981682827728e+01,1.439311575889587402e+01
-2.180140948635181175e+01,1.444996619224548340e+01
-2.342869280874540294e+01,1.453872418403625488e+01
-2.116125981682827728e+01,1.461452221870422363e+01
-2.501689347810002317e+01,1.488180851936340332e+01
-2.414554196042165657e+01,1.495261907577514648e+01
-2.342869280874540294e+01,1.500747132301330566e+01
-2.342869280874540294e+01,1.510624837875366211e+01
-2.501689347810002317e+01,1.537752509117126465e+01
-2.275097634278763437e+01,1.547081804275512695e+01
-2.116125981682827728e+01,1.551172065734863281e+01
-2.275097634278763437e+01,1.559049630165100098e+01
-1.953665493812838605e+01,1.565091896057128906e+01
-1.787869659584134041e+01,1.575662207603454590e+01
-2.013630342824813368e+01,1.584139394760131836e+01
-1.669924423399362112e+01,1.592021250724792480e+01
-1.493141717813755598e+01,1.596109938621520996e+01
-1.493141717813755598e+01,1.601995515823364258e+01
-1.272435568542236872e+01,1.607280087471008301e+01
-1.313402230639632329e+01,1.613763356208801270e+01
-9.162347045721709549e+00,1.617852115631103516e+01
-6.911227119024681009e+00,1.628423523902893066e+01
-5.355825042855190787e+00,1.636103177070617676e+01
-5.527540151656172185e+00,1.644381451606750488e+01
-3.366460663429801325e+00,1.663031339645385742e+01
0.000000000000000000e+00,1.674702596664428711e+01
1.684684317896291361e+00,1.684574103355407715e+01
3.270487923183565737e+00,1.691953897476196289e+01
5.042451069170913236e+00,1.710504221916198730e+01
6.911227119024681009e+00,1.727458906173706055e+01
4.763641690726178268e+00,1.733941555023193359e+01
6.709836807756932586e+00,1.740723538398742676e+01
4.899092453787765145e+00,1.746001100540161133e+01
6.709836807756932586e+00,1.750688147544860840e+01
4.899092453787765145e+00,1.761160230636596680e+01
1.636577041616718242e+00,1.786106944084167480e+01
-1.636577041616718242e+00,1.794291496276855469e+01
-3.270487923183565737e+00,1.799978184700012207e+01
-3.468229258917148172e+00,1.806059980392456055e+01
-6.709836807756932586e+00,1.813939023017883301e+01
-8.130102354155980038e+00,1.820325422286987305e+01
-8.880659150520244793e+00,1.828902721405029297e+01
-1.233908727832619512e+01,1.835884141921997070e+01
-1.447029410006588890e+01,1.840671443939208984e+01
-1.362699485989154091e+01,1.850444912910461426e+01
-1.787869659584134041e+01,1.856329751014709473e+01
-2.037643521383638756e+01,1.860418415069580078e+01
-1.998310652189998038e+01,1.866003561019897461e+01
-2.298871680208063850e+01,1.870690798759460449e+01
-2.298871680208063850e+01,1.875777363777160645e+01
-2.238013505195957364e+01,1.880564403533935547e+01
-2.238013505195957364e+01,1.886648297309875488e+01
-2.444395478041653647e+01,1.891933989524841309e+01
-2.444395478041653647e+01,1.897020363807678223e+01
-2.586635679409451782e+01,1.901708436012268066e+01
-2.586635679409451782e+01,1.906694555282592773e+01
-2.520112364547507511e+01,1.910583996772766113e+01
-2.656505117707799002e+01,1.915870475769042969e+01
-2.586635679409451782e+01,1.919360685348510742e+01
-2.586635679409451782e+01,1.924547386169433594e+01
-2.586635679409451782e+01,1.942455053329467773e+01
-2.444395478041653647e+01,1.962567996978759766e+01
-2.380594351845771683e+01,1.969649124145507812e+01
-1.892464441605123326e+01,1.978425765037536621e+01
-1.744718842328220276e+01,1.984609389305114746e+01
-1.796913974015701498e+01,1.990094423294067383e+01
-1.699082329198616748e+01,1.999871039390563965e+01
-1.252880770915151132e+01,2.006051754951477051e+01
-1.100354085174950391e+01,2.012534761428833008e+01
-1.188865803962797330e+01,2.017620944976806641e+01
-8.972626614896393349e+00,2.023206138610839844e+01
-7.305759533310826725e+00,2.028792905807495117e+01
-6.009005957494524708e+00,2.033877849578857422e+01
-5.856013585428957668e+00,2.040212321281433105e+01
-6.009005957494524708e+00,2.045897150039672852e+01
-4.513988458001262138e+00,2.052080607414245605e+01
-4.398705354995532169e+00,2.059682035446166992e+01
-3.012787504183340292e+00,2.065418601036071777e+01
0.000000000000000000e+00,2.082214260101318359e+01
1.468800714385824602e+00,2.090492177009582520e+01
3.012787504183340292e+00,2.099919033050537109e+01
6.009005957494524708e+00,2.105604052543640137e+01
4.513988458001262138e+00,2.112287521362304688e+01
5.710593137499642147e+00,2.117073225975036621e+01
8.972626614896393349e+00,2.138573336601257324e+01
5.856013585428957668e+00,2.146053147315979004e+01
7.305759533310826725e+00,2.155527734756469727e+01
9.211026540816668273e+00,2.161212563514709473e+01
4.398705354995532169e+00,2.165600967407226562e+01
5.856013585428957668e+00,2.172833132743835449e+01
4.398705354995532169e+00,2.177520585060119629e+01
4.398705354995532169e+00,2.183704209327697754e+01
4.289153328819018007e+00,2.188790392875671387e+01
2.935673446421172894e+00,2.195472526550292969e+01
2.862405226111747414e+00,2.202453970909118652e+01
1.468800714385824602e+00,2.206742477416992188e+01
0.000000000000000000e+00,2.214322257041931152e+01
0.000000000000000000e+00,2.217913174629211426e+01
-1.468800714385824602e+00,2.224994039535522461e+01
-1.468800714385824602e+00,2.229481720924377441e+01
-1.468800714385824602e+00,2.238259387016296387e+01
-2.862405226111747414e+00,2.247832584381103516e+01
-2.935673446421172894e+00,2.255013370513916016e+01
-5.856013585428957668e+00,2.260498595237731934e+01
-5.856013585428957668e+00,2.266084456443786621e+01
-7.305759533310826725e+00,2.270174074172973633e+01
-7.305759533310826725e+00,2.275159573554992676e+01
-1.017551084304320597e+01,2.280545568466186523e+01
-1.017551084304320597e+01,2.286607837677001953e+01
-1.268038349181981950e+01,2.296980094909667969e+01
-1.268038349181981950e+01,2.315535783767700195e+01
-1.614433878028347991e+01,2.329199266433715820e+01
-1.575117366345302550e+01,2.337975478172302246e+01
-1.474356283647073518e+01,2.342072558403015137e+01
-1.710272896905237161e+01,2.352746939659118652e+01
-1.843494882292200998e+01,2.362719893455505371e+01
-1.888608736970929058e+01,2.367507052421569824e+01
-1.974683660542612174e+01,2.373889994621276855e+01
-1.888608736970929058e+01,2.379674720764160156e+01
-2.022485943116807761e+01,2.387713503837585449e+01
-1.935899417569471836e+01,2.394495439529418945e+01
-2.154097591853843952e+01,2.399183130264282227e+01
-2.022485943116807761e+01,2.406563925743103027e+01
-2.022485943116807761e+01,2.413046193122863770e+01
-1.974683660542612174e+01,2.419229102134704590e+01
-2.022485943116807761e+01,2.439674568176269531e+01
-1.974683660542612174e+01,2.450645422935485840e+01
-1.929004621918873497e+01,2.461516189575195312e+01
-1.575117366345302550e+01,2.467500066757202148e+01
-1.299461679191650454e+01,2.480070304870605469e+01
-1.159217541029107146e+01,2.494630551338195801e+01
-8.130102354155980038e+00,2.515874552726745605e+01
-8.325650330426835666e+00,2.527168154716491699e+01
-5.572197803963795160e+00,2.542682623863220215e+01
-1.363927531602918686e+00,2.551159763336181641e+01
-2.792702365713283452e+00,2.559262609481811523e+01
-1.332219853869638815e+00,2.574324965476989746e+01
0.000000000000000000e+00,2.581105852127075195e+01
0.000000000000000000e+00,2.589738082885742188e+01
0.000000000000000000e+00,2.599411869049072266e+01
3.900493742381890172e+00,2.627337217330932617e+01
3.990913098429780259e+00,2.636213612556457520e+01
5.314545669944750195e+00,2.645290398597717285e+01
8.130102354155980038e+00,2.654464840888977051e+01
7.943471810590412296e+00,2.665036654472351074e+01
8.130102354155980038e+00,2.672739386558532715e+01
1.130993247402021318e+01,2.678025054931640625e+01
1.078429786756259823e+01,2.685505652427673340e+01
1.078429786756259823e+01,2.692586636543273926e+01
1.053918372862822928e+01,2.697373318672180176e+01
9.039482803355120666e+00,2.704354786872863770e+01
1.053918372862822928e+01,2.708443737030029297e+01
1.156013079421776624e+01,2.715682530403137207e+01
1.209475707701210290e+01,2.721566629409790039e+01
1.130993247402021318e+01,2.727949380874633789e+01
1.309189306434684674e+01,2.734930658340454102e+01
1.280426606528675215e+01,2.739280772209167480e+01
